GAME_ID,EVENT_ID,INN_CT,TOTAL_INN,HOME_TEAM,OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,RUNNER_FIRST,RUNNER_SECOND,RUNNER_THIRD,PIT_ID,FULL_NAME,made_save,IP,sit_id,succ_rate,save_dif,year
MIL201210030,79,9,9,0,0,6,7,0,0,0,gregl001,Luke Gregerson,True,1.0,090101.0,95.2,1.050420168067227,2012
MIL201304010,61,8,10,0,0,1,3,0,0,0,lopew001,Wilton Lopez,False,2.0,080202.0,45.5,-1.834862385321101,2013
MIL201304050,67,9,9,0,0,1,3,0,0,0,putzj001,J.J. Putz,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201304070,77,9,11,0,0,4,6,0,0,0,putzj001,J.J. Putz,False,1.0,090201.0,97.3,-37.037037037036995,2013
MIL201304190,69,9,9,1,0,5,4,0,0,0,hendj001,Jim Henderson,True,1.0,090101.0,95.2,1.050420168067227,2013
MIL201304210,67,9,9,1,0,4,2,1,0,0,hendj001,Jim Henderson,True,1.0,090211.0,97.3,1.027749229188078,2013
MIL201305010,77,9,9,0,0,4,6,0,0,0,grilj001,Jason Grilli,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201305020,81,9,9,0,0,4,6,0,0,0,mujie001,Edward Mujica,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201305040,78,9,9,0,0,6,7,0,0,0,mujie001,Edward Mujica,True,1.0,090101.0,95.2,1.050420168067227,2013
MIL201305070,67,9,9,1,0,6,3,0,0,0,hendj001,Jim Henderson,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIL201305080,76,9,9,0,0,1,4,0,0,0,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIL201305260,78,9,9,0,0,4,5,0,0,0,grilj001,Jason Grilli,True,1.0,090101.0,95.2,1.050420168067227,2013
MIL201305280,64,8,14,0,0,4,5,0,0,0,burtj001,Jared Burton,False,2.0,080102.0,29.4,-1.41643059490085,2013
MIL201306040,65,8,10,0,0,2,3,0,0,1,cookr001,Ryan Cook,False,2.0,080112.0,25.0,-1.3333333333333333,2013
MIL201306210,65,9,9,1,0,2,0,0,0,0,hendj001,Jim Henderson,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201306260,81,9,9,0,0,3,5,0,0,0,gregk001,Kevin Gregg,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201307050,88,8,9,0,2,5,9,1,0,1,edgij001,Josh Edgin,True,1.33,082421.33,94.4,1.059322033898305,2013
MIL201307060,84,9,9,1,0,7,5,0,0,0,rodrf003,Francisco Rodriguez,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201307080,77,9,9,1,0,4,3,0,0,0,rodrf003,Francisco Rodriguez,True,1.0,090101.0,95.2,1.050420168067227,2013
MIL201307190,69,9,9,1,0,2,0,0,0,0,rodrf003,Francisco Rodriguez,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201307220,73,9,9,0,0,3,5,0,0,0,streh001,Huston Street,True,1.0,090201.0,97.3,1.027749229188078,2013
MIL201308030,66,9,9,0,0,0,3,0,0,0,sorir001,Rafael Soriano,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIL201308150,65,9,9,0,0,1,2,0,0,0,chapa001,Aroldis Chapman,True,1.0,090101.0,95.2,1.050420168067227,2013
MIL201308190,85,9,9,0,0,5,8,0,0,0,mujie001,Edward Mujica,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIL201309020,77,9,9,0,0,2,5,0,0,0,melam001,Mark Melancon,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIL201309140,78,8,9,0,2,3,7,1,1,1,chapa001,Aroldis Chapman,True,1.33,082431.33,94.4,1.059322033898305,2013
MIL201309200,58,7,10,1,1,4,3,0,1,0,kintb001,Brandon Kintzler,False,1.67,071111.67,50.0,-2.0,2013
MIL201309220,72,9,9,1,0,6,3,0,0,0,hendj001,Jim Henderson,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201004120,75,9,9,1,0,5,2,0,0,0,raucj001,Jon Rauch,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201004140,82,9,9,0,0,3,6,0,0,0,papej001,Jonathan Papelbon,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201004170,71,9,9,1,0,6,5,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201004180,80,8,9,0,2,5,7,1,0,0,sorij001,Joakim Soria,True,1.33,082211.33,91.7,1.0905125408942202,2010
MIN201005050,73,9,9,1,0,5,3,0,0,0,raucj001,Jon Rauch,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201005060,70,9,9,0,0,0,2,0,0,0,simoa001,Alfredo Simon,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201005110,73,9,9,0,0,2,5,0,0,0,jenkb001,Bobby Jenks,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201005120,69,9,9,1,0,3,2,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201005220,77,9,12,1,0,6,2,1,1,1,raucj001,Jon Rauch,False,1.0,090431.0,50.0,-2.0,2010
MIN201005220,83,9,12,0,0,6,7,0,0,0,villc001,Carlos Villanueva,False,2.0,090102.0,95.2,-20.833333333333346,2010
MIN201005230,75,9,9,0,0,2,4,0,0,0,axfoj001,John Axford,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201005250,68,9,9,0,0,0,1,0,0,0,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201005260,71,9,9,0,0,2,3,0,0,0,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201005280,69,9,9,1,0,2,1,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201005300,78,9,9,1,0,6,3,0,0,0,raucj001,Jon Rauch,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201006100,81,9,9,0,0,6,9,0,0,0,sorij001,Joakim Soria,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201006110,62,9,9,1,0,2,1,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201006120,74,9,9,0,0,2,3,0,0,0,wagnb001,Billy Wagner,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201006160,64,9,9,1,0,2,1,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201006280,77,8,9,0,1,5,7,0,0,0,valvj001,Jose Valverde,True,1.67,081201.67,66.7,1.4992503748125936,2010
MIN201007010,74,9,10,1,0,4,3,0,0,0,raucj001,Jon Rauch,False,1.0,090101.0,95.2,-20.833333333333346,2010
MIN201007010,89,10,10,0,0,4,5,0,0,0,sorir001,Rafael Soriano,True,1.0,100101.0,96.6,1.0351966873706004,2010
MIN201007020,66,9,9,1,0,2,1,0,0,0,raucj001,Jon Rauch,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201007030,61,8,9,1,0,4,2,0,1,1,guerm001,Matt Guerrier,False,1.0,080221.0,45.5,-1.834862385321101,2010
MIN201007030,76,9,9,0,0,5,8,0,1,0,sorir001,Rafael Soriano,True,1.0,090311.0,94.1,1.0626992561105209,2010
MIN201007040,76,9,9,0,0,4,7,0,0,0,sorir001,Rafael Soriano,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201007150,36,4,9,1,0,6,5,1,0,0,burna002,Alex Burnett,False,1.0,040111.0,14.3,-1.1668611435239207,2010
MIN201007150,78,8,9,0,2,6,8,1,1,1,jenkb001,Bobby Jenks,True,1.33,082231.33,75.0,1.3333333333333333,2010
MIN201007200,75,9,9,0,0,3,4,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201007300,76,9,9,1,0,5,3,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201008130,78,9,9,1,0,4,2,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201008150,74,9,9,1,0,4,2,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201008170,73,9,10,1,0,5,4,0,0,0,cappm001,Matt Capps,False,1.0,090101.0,95.2,-20.833333333333346,2010
MIN201008180,78,9,9,1,0,7,5,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201008310,76,9,9,1,0,4,3,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201009020,81,9,13,1,0,8,7,0,0,0,craij001,Jesse Crain,False,2.0,090102.0,95.2,-20.833333333333346,2010
MIN201009030,68,8,9,1,1,4,3,1,0,1,cappm001,Matt Capps,True,1.67,081121.67,75.0,1.3333333333333333,2010
MIN201009060,74,9,9,1,0,5,4,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201009080,63,9,9,1,0,4,1,0,0,0,cappm001,Matt Capps,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201009170,69,9,9,0,0,1,3,0,0,0,baila001,Andrew Bailey,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201009180,69,9,9,1,0,4,2,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201009210,78,9,9,1,0,6,4,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2010
MIN201010030,63,9,9,0,0,1,2,0,0,0,camps002,Shawn Camp,True,1.0,090101.0,95.2,1.050420168067227,2010
MIN201010060,76,8,9,0,2,4,6,0,1,1,rivem002,Mariano Rivera,True,1.33,082221.33,91.7,1.0905125408942202,2010
MIN201010070,71,9,9,0,0,2,5,0,0,0,rivem002,Mariano Rivera,True,1.0,090301.0,99.2,1.0080645161290323,2010
MIN201104080,64,9,9,1,0,2,1,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201104090,69,8,9,0,1,0,1,1,0,0,fuenb001,Brian Fuentes,True,1.67,081111.67,72.2,1.3850415512465373,2011
MIN201104100,76,9,9,0,0,3,5,0,0,0,fuenb001,Brian Fuentes,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201104130,69,8,9,0,0,5,7,0,0,0,jeffj001,Jeremy Jeffress,True,2.0,080202.0,45.5,2.197802197802198,2011
MIN201104240,70,9,9,1,0,4,3,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201105110,90,9,9,0,0,7,9,0,0,0,valvj001,Jose Valverde,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201105230,73,8,10,1,1,7,5,1,0,1,cappm001,Matt Capps,False,1.67,081221.67,88.9,-9.009009009009013,2011
MIN201105230,97,10,10,0,0,7,8,0,0,0,leagb001,Brandon League,True,1.0,100101.0,96.6,1.0351966873706004,2011
MIN201105250,67,9,9,0,0,0,3,0,0,0,leagb001,Brandon League,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201105270,67,8,9,1,0,5,3,1,0,0,hoeyj001,Jim Hoey,False,1.0,080211.0,45.5,-1.834862385321101,2011
MIN201105270,81,9,9,0,0,5,6,0,0,0,waldj001,Jordan Walden,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201105290,77,9,9,0,0,3,6,0,0,0,waldj001,Jordan Walden,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201106160,65,9,9,1,0,1,0,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201106170,76,9,9,1,0,6,5,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201106180,63,9,9,1,0,1,0,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201106190,60,8,9,1,0,4,3,0,0,0,perkg001,Glen Perkins,False,1.0,080101.0,29.4,-1.41643059490085,2011
MIN201106190,56,7,9,0,1,1,3,0,1,1,adamm001,Mike Adams,False,1.67,071221.67,50.0,-2.0,2011
MIN201106280,76,9,9,1,0,6,4,0,0,0,cappm001,Matt Capps,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201106290,70,9,9,1,0,1,0,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201107020,84,9,9,0,0,7,8,0,0,0,axfoj001,John Axford,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201107060,57,6,9,0,0,4,5,0,0,0,cruzj005,Juan Cruz,False,1.0,060101.0,14.3,-1.1668611435239207,2011
MIN201107150,71,9,9,0,0,1,2,0,0,0,sorij001,Joakim Soria,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201107160,68,9,9,1,0,4,3,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201107170,64,9,9,1,0,4,3,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201107181,68,9,9,0,0,2,5,0,0,0,pestv001,Vinnie Pestano,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201107200,72,9,9,1,0,7,4,0,0,0,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201107230,68,9,9,1,0,4,1,0,0,0,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201107240,79,9,9,0,0,2,5,0,0,0,valvj001,Jose Valverde,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201108050,78,9,9,0,0,3,5,0,0,0,salec001,Chris Sale,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201108080,80,9,9,0,0,6,8,0,0,0,papej001,Jonathan Papelbon,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201108090,76,9,9,0,0,3,4,0,0,0,papej001,Jonathan Papelbon,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201108100,75,9,9,1,0,5,2,0,0,0,nathj001,Joe Nathan,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201108210,78,9,9,0,0,0,3,0,0,0,rivem002,Mariano Rivera,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201108220,75,9,9,0,0,1,4,0,0,0,gregk001,Kevin Gregg,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201108270,72,9,9,0,0,4,6,0,0,0,valvj001,Jose Valverde,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201109060,68,9,9,0,0,0,3,0,0,0,sants001,Sergio Santos,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201109070,80,9,9,1,0,5,4,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201109160,80,9,9,0,0,4,7,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2011
MIN201109180,85,9,9,0,0,5,6,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201109200,80,9,9,0,0,4,5,0,0,0,leagb001,Brandon League,True,1.0,090101.0,95.2,1.050420168067227,2011
MIN201109210,79,9,9,0,0,3,5,0,0,0,leagb001,Brandon League,True,1.0,090201.0,97.3,1.027749229188078,2011
MIN201204110,65,9,9,1,0,6,5,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201204120,94,9,9,1,0,10,7,0,0,0,cappm001,Matt Capps,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201204130,70,9,9,0,0,1,4,0,0,0,ogana001,Alexi Ogando,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201204150,70,9,9,0,0,3,4,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201204230,71,9,9,0,0,5,6,0,0,0,aceva001,Alfredo Aceves,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201204250,78,9,9,0,0,6,7,0,0,0,aceva001,Alfredo Aceves,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201204270,44,5,9,0,0,4,5,0,0,0,hottt001,Tommy Hottovy,False,2.0,050102.0,14.3,-1.1668611435239207,2012
MIN201204270,81,9,9,0,0,6,7,0,0,0,broxj001,Jonathan Broxton,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205110,78,9,9,1,0,7,6,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205120,68,9,9,0,0,1,2,0,0,0,jansc001,Casey Janssen,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205130,80,9,9,1,0,4,3,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205140,75,9,9,0,0,4,5,0,0,0,perec002,Chris Perez,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205260,69,9,9,0,0,3,6,0,0,0,valvj001,Jose Valverde,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201205270,85,9,9,0,0,3,4,0,0,0,valvj001,Jose Valverde,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201205280,74,9,9,1,0,5,4,0,0,0,cappm001,Matt Capps,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201206130,79,8,9,0,2,8,9,1,0,0,papej001,Jonathan Papelbon,True,1.33,082111.33,88.6,1.1286681715575622,2012
MIN201206150,75,9,9,0,0,3,5,0,0,0,axfoj001,John Axford,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201206250,76,9,9,1,0,4,1,0,0,0,burtj001,Jared Burton,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201206260,67,9,9,0,0,0,3,0,0,0,reeda001,Addison Reed,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201206290,71,9,9,0,0,1,4,0,0,0,broxj001,Jonathan Broxton,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201207130,72,9,9,0,0,3,6,0,0,0,cookr001,Ryan Cook,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201207170,84,9,9,1,0,6,4,1,0,0,burtj001,Jared Burton,True,1.0,090211.0,97.3,1.027749229188078,2012
MIN201207170,51,5,9,0,0,1,4,1,1,1,ayall001,Luis Ayala,False,2.67,050332.67,14.3,-1.1668611435239207,2012
MIN201207180,68,9,9,0,0,1,2,0,0,0,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201207190,76,9,9,0,0,3,4,0,0,0,johnj010,Jim Johnson,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201207300,65,8,9,1,0,6,5,0,0,0,burtj001,Jared Burton,False,1.0,080101.0,29.4,-1.41643059490085,2012
MIN201207310,74,9,9,0,0,2,4,0,0,0,reeda001,Addison Reed,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201208010,71,9,9,0,0,2,3,0,0,0,reeda001,Addison Reed,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201208110,68,9,9,0,0,2,4,0,0,0,rodnf001,Fernando Rodney,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201208300,72,9,9,0,0,4,5,0,0,0,wilht001,Tom Wilhelmsen,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201209070,84,9,9,0,0,5,7,0,0,0,perec002,Chris Perez,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201209080,66,9,9,1,0,3,0,0,0,0,perkg001,Glen Perkins,True,1.0,090301.0,99.2,1.0080645161290323,2012
MIN201209130,65,8,10,0,2,1,3,1,1,1,hollg001,Greg Holland,False,1.33,082231.33,75.0,-4.0,2012
MIN201209150,73,9,9,0,0,2,5,1,1,1,thorm001,Matt Thornton,True,1.0,090331.0,75.0,1.3333333333333333,2012
MIN201209250,68,9,9,1,0,5,3,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201209280,67,9,9,1,0,4,2,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201209290,80,9,9,0,0,4,6,0,0,0,valvj001,Jose Valverde,True,1.0,090201.0,97.3,1.027749229188078,2012
MIN201209300,61,8,9,1,0,1,0,0,0,0,burtj001,Jared Burton,False,1.0,080101.0,29.4,-1.41643059490085,2012
MIN201209300,74,9,9,0,0,1,2,0,0,0,valvj001,Jose Valverde,True,1.0,090101.0,95.2,1.050420168067227,2012
MIN201304130,67,9,9,0,0,1,4,0,0,0,parnb001,Bobby Parnell,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201304231,69,9,9,1,0,4,3,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201304232,83,9,9,0,0,5,8,0,0,0,cishs001,Steve Cishek,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201304250,69,9,9,0,0,1,2,0,0,0,nathj001,Joe Nathan,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201305100,95,10,10,0,0,6,9,0,0,0,johnj010,Jim Johnson,True,1.0,100301.0,96.2,1.0395010395010396,2013
MIN201305110,77,9,9,1,0,8,5,0,0,0,burtj001,Jared Burton,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201305140,68,9,9,0,0,2,4,0,0,0,reeda001,Addison Reed,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201305170,80,10,10,0,0,2,3,0,0,0,uehak001,Koji Uehara,True,1.0,100101.0,96.6,1.0351966873706004,2013
MIN201305290,68,9,9,1,0,4,1,0,0,0,perkg001,Glen Perkins,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201305300,79,9,9,1,0,8,6,0,0,0,burtj001,Jared Burton,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201305310,72,9,9,0,0,0,3,0,0,0,wilht001,Tom Wilhelmsen,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201306110,67,9,9,1,0,3,2,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201306120,71,9,9,1,0,4,3,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201306130,61,8,9,1,0,2,1,0,0,0,burtj001,Jared Burton,False,1.0,080101.0,29.4,-1.41643059490085,2013
MIN201306130,76,9,9,0,0,2,3,0,0,0,papej001,Jonathan Papelbon,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201306150,73,9,9,1,0,6,3,0,0,0,perkg001,Glen Perkins,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201306160,62,8,9,0,2,1,4,1,1,0,benoj001,Joaquin Benoit,True,1.33,082321.33,94.4,1.059322033898305,2013
MIN201306180,81,9,9,1,0,7,5,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201306190,78,9,9,1,0,7,4,0,0,0,perkg001,Glen Perkins,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201306270,62,9,9,1,0,3,1,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201306300,85,9,9,0,0,7,9,0,0,0,hollg001,Greg Holland,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201307030,71,9,9,0,0,2,3,0,0,0,rivem002,Mariano Rivera,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201307190,67,9,9,1,0,3,2,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201307200,66,9,9,1,0,3,2,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201307200,46,6,9,0,0,1,2,0,1,1,shawb001,Bryan Shaw,False,1.0,060121.0,33.3,-1.4992503748125936,2013
MIN201307310,79,9,9,0,0,3,4,0,0,0,hollg001,Greg Holland,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201308030,77,9,9,1,0,6,4,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201308040,71,9,9,1,0,3,2,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201308130,69,9,9,0,0,2,5,0,0,0,perec002,Chris Perez,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201308140,108,12,12,0,0,8,9,0,0,0,smitj002,Joe Smith,True,1.0,120101.0,85.7,1.1668611435239207,2013
MIN201308160,74,9,9,0,0,2,5,0,0,0,reeda001,Addison Reed,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201308170,75,9,9,0,0,5,8,0,0,0,reeda001,Addison Reed,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201308180,78,9,9,0,0,2,5,0,0,0,reeda001,Addison Reed,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201308290,65,9,9,0,0,1,3,0,0,0,hollg001,Greg Holland,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201309060,73,9,9,0,0,4,6,0,0,0,jansc001,Casey Janssen,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201309080,66,9,9,0,0,0,2,0,0,0,jansc001,Casey Janssen,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201309090,80,9,9,1,0,6,3,0,0,0,perkg001,Glen Perkins,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201309100,70,9,9,1,0,4,3,0,0,0,perkg001,Glen Perkins,True,1.0,090101.0,95.2,1.050420168067227,2013
MIN201309130,69,9,9,0,0,0,3,0,0,0,rodnf001,Fernando Rodney,True,1.0,090301.0,99.2,1.0080645161290323,2013
MIN201309150,74,9,9,1,0,6,4,0,0,0,perkg001,Glen Perkins,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201309230,75,8,11,0,1,2,3,0,1,0,benoj001,Joaquin Benoit,False,1.67,081111.67,72.2,-3.5971223021582737,2013
MIN201309240,73,9,9,0,0,2,4,0,0,0,benoj001,Joaquin Benoit,True,1.0,090201.0,97.3,1.027749229188078,2013
MIN201309250,69,9,9,0,0,0,1,0,0,0,benoj001,Joaquin Benoit,True,1.0,090101.0,95.2,1.050420168067227,2013
NYA201004140,80,9,9,0,0,3,5,0,0,0,rodnf001,Fernando Rodney,True,1.0,090201.0,97.3,1.027749229188078,2010
NYA201004180,74,9,9,1,0,5,2,0,0,0,rivem002,Mariano Rivera,True,1.0,090301.0,99.2,1.0080645161290323,2010
NYA201004300,75,9,9,1,0,6,4,0,0,0,rivem002,Mariano Rivera,True,1.0,090201.0,97.3,1.027749229188078,2010
NYA201005010,83,9,9,0,0,6,7,0,0,0,jenkb001,Bobby Jenks,True,1.0,090101.0,95.2,1.050420168067227,2010
NYA201005030,65,9,9,1,0,4,1,0,0,0,chamj002,Joba Chamberlain,True,1.0,090301.0,99.2,1.0080645161290323,2010
NYA201005040,70,9,9,1,0,4,1,0,0,0,chamj002,Joba Chamberlain,True,1.0,090301.0,99.2,1.0080645161290323,2010
NYA201005160,76,9,9,0,0,3,6,0,0,0,raucj001,Jon Rauch,True,1.0,090301.0,99.2,1.0080645161290323,2010
NYA201005170,60,7,9,1,0,7,6,0,0,0,parkc002,Chan Ho Park,False,1.0,070101.0,50.0,-2.0,2010
NYA201005180,80,9,9,0,0,5,7,0,0,0,papej001,Jonathan Papelbon,True,1.0,090201.0,97.3,1.027749229188078,2010
NYA201005200,74,9,9,0,0,4,8,1,1,0,sorir001,Rafael Soriano,True,1.0,090421.0,50.0,2.0,2010
NYA201005290,93,9,9,0,0,10,13,0,0,0,woodk002,Kerry Wood,True,1.0,090301.0,99.2,1.0080645161290323,2010
NYA201006010,65,9,9,1,0,3,1,0,0,0,rivem002,Mariano Rivera,True,1.0,090201.0,97.3,1.027749229188078,2010
